"date","shot","num_shots","make","opponent","quarter","time","court","away_score","home_score"
"2019-11-26",1,2,TRUE,"Dallas Mavericks","4","06:01:00","away",103,86
"2019-11-26",2,2,TRUE,"Dallas Mavericks","4","06:01:00","away",104,86
"2019-11-27",1,2,TRUE,"Memphis Grizzlies","2","00:06:00","away",63,57
"2019-11-27",2,2,TRUE,"Memphis Grizzlies","2","00:06:00","away",64,57
"2019-12-01",1,1,TRUE,"Washington Wizards","1","05:32:00","home",13,20
"2019-12-01",1,1,TRUE,"Washington Wizards","2","05:23:00","home",47,63
"2019-12-01",1,2,TRUE,"Washington Wizards","4","10:30:00","home",98,120
"2019-12-01",2,2,TRUE,"Washington Wizards","4","10:30:00","home",98,121
"2019-12-03",1,2,FALSE,"Portland Trail Blazers","1","04:33:00","home",18,18
"2019-12-03",2,2,TRUE,"Portland Trail Blazers","1","04:33:00","home",18,19
"2019-12-09",1,2,TRUE,"Indiana Pacers","1","02:57:00","away",16,13
"2019-12-09",2,2,TRUE,"Indiana Pacers","1","02:57:00","away",17,13
"2019-12-09",1,2,TRUE,"Indiana Pacers","2","05:34:00","away",41,37
"2019-12-09",2,2,TRUE,"Indiana Pacers","2","05:34:00","away",42,37
"2019-12-09",1,3,TRUE,"Indiana Pacers","2","02:10:00","away",47,45
"2019-12-09",2,3,TRUE,"Indiana Pacers","2","02:10:00","away",48,45
"2019-12-09",3,3,TRUE,"Indiana Pacers","2","02:10:00","away",49,45
"2019-12-09",1,2,FALSE,"Indiana Pacers","4","05:27:00","away",100,88
"2019-12-09",2,2,TRUE,"Indiana Pacers","4","05:27:00","away",101,88
"2019-12-09",1,2,FALSE,"Indiana Pacers","4","03:43:00","away",103,93
"2019-12-09",2,2,TRUE,"Indiana Pacers","4","03:43:00","away",104,93
"2019-12-11",1,2,TRUE,"Toronto Raptors","3","05:01:00","away",73,67
"2019-12-11",2,2,TRUE,"Toronto Raptors","3","05:01:00","away",74,67
"2019-12-11",1,2,TRUE,"Toronto Raptors","4","05:56:00","away",99,82
"2019-12-11",2,2,TRUE,"Toronto Raptors","4","05:56:00","away",100,82
"2019-12-13",1,2,TRUE,"Minnesota Timberwolves","1","00:25:00","away",32,26
"2019-12-13",2,2,TRUE,"Minnesota Timberwolves","1","00:25:00","away",33,26
"2019-12-13",1,2,FALSE,"Minnesota Timberwolves","3","09:09:00","away",74,61
"2019-12-13",2,2,TRUE,"Minnesota Timberwolves","3","09:09:00","away",75,61
"2019-12-13",1,2,TRUE,"Minnesota Timberwolves","4","00:17:00","away",123,117
"2019-12-13",2,2,TRUE,"Minnesota Timberwolves","4","00:17:00","away",124,117
"2019-12-14",1,1,TRUE,"Chicago Bulls","2","00:40:00","away",57,51
"2019-12-14",1,1,TRUE,"Chicago Bulls","3","03:55:00","away",71,76
"2019-12-14",1,2,TRUE,"Chicago Bulls","4","03:42:00","away",99,98
"2019-12-14",2,2,TRUE,"Chicago Bulls","4","03:42:00","away",100,98
"2019-12-14",1,2,FALSE,"Chicago Bulls","4","01:11:00","away",105,103
"2019-12-14",2,2,TRUE,"Chicago Bulls","4","01:11:00","away",106,103
"2019-12-17",1,2,TRUE,"Phoenix Suns","2","04:16:00","home",38,45
"2019-12-17",2,2,TRUE,"Phoenix Suns","2","04:16:00","home",38,46
"2019-12-17",1,2,TRUE,"Phoenix Suns","2","01:56:00","home",40,49
"2019-12-17",2,2,TRUE,"Phoenix Suns","2","01:56:00","home",40,50
"2019-12-17",1,1,TRUE,"Phoenix Suns","3","05:29:00","home",58,71
"2019-12-19",1,2,TRUE,"Houston Rockets","3","09:32:00","home",61,74
"2019-12-19",2,2,TRUE,"Houston Rockets","3","09:32:00","home",61,75
"2019-12-19",1,2,TRUE,"Houston Rockets","3","04:51:00","home",75,80
"2019-12-19",2,2,TRUE,"Houston Rockets","3","04:51:00","home",75,81
"2019-12-21",1,2,TRUE,"San Antonio Spurs","1","05:17:00","away",20,16
"2019-12-21",2,2,TRUE,"San Antonio Spurs","1","05:17:00","away",21,16
"2019-12-21",1,1,TRUE,"San Antonio Spurs","3","09:39:00","away",81,63
"2019-12-22",1,2,FALSE,"Oklahoma City Thunder","1","02:13:00","away",29,25
"2019-12-22",2,2,TRUE,"Oklahoma City Thunder","1","02:13:00","away",30,25
"2019-12-22",1,2,TRUE,"Oklahoma City Thunder","2","01:42:00","away",58,50
"2019-12-22",2,2,TRUE,"Oklahoma City Thunder","2","01:42:00","away",59,50
"2019-12-22",1,2,FALSE,"Oklahoma City Thunder","3","04:41:00","away",74,72
"2019-12-22",2,2,TRUE,"Oklahoma City Thunder","3","04:41:00","away",75,72
"2019-12-25",1,2,TRUE,"Los Angeles Lakers","3","09:16:00","away",54,68
"2019-12-25",2,2,TRUE,"Los Angeles Lakers","3","09:16:00","away",55,68
"2019-12-25",1,2,TRUE,"Los Angeles Lakers","3","09:02:00","away",56,68
"2019-12-25",2,2,TRUE,"Los Angeles Lakers","3","09:02:00","away",57,68
"2019-12-25",1,2,TRUE,"Los Angeles Lakers","4","00:01:00","away",110,106
"2019-12-25",2,2,TRUE,"Los Angeles Lakers","4","00:01:00","away",111,106
"2019-12-28",1,2,TRUE,"Utah Jazz","3","02:44:00","home",87,81
"2019-12-28",2,2,TRUE,"Utah Jazz","3","02:44:00","home",87,82
"2019-12-28",1,2,TRUE,"Utah Jazz","3","01:07:00","home",91,87
"2019-12-28",2,2,TRUE,"Utah Jazz","3","01:07:00","home",91,88
"2019-12-31",1,2,TRUE,"Sacramento Kings","1","00:22:00","away",27,23
"2019-12-31",2,2,TRUE,"Sacramento Kings","1","00:22:00","away",28,23
"2019-12-31",1,2,TRUE,"Sacramento Kings","3","07:13:00","away",69,55
"2019-12-31",2,2,TRUE,"Sacramento Kings","3","07:13:00","away",70,55
"2019-12-31",1,2,TRUE,"Sacramento Kings","4","06:16:00","away",94,82
"2019-12-31",2,2,TRUE,"Sacramento Kings","4","06:16:00","away",95,82
"2020-01-05",1,2,TRUE,"New York Knicks","1","04:27:00","home",23,16
"2020-01-05",2,2,TRUE,"New York Knicks","1","04:27:00","home",23,17
"2020-01-05",1,2,TRUE,"New York Knicks","2","05:41:00","home",53,56
"2020-01-05",2,2,TRUE,"New York Knicks","2","05:41:00","home",53,58
"2020-01-05",1,1,FALSE,"New York Knicks","3","09:28:00","home",80,86
"2020-01-05",1,2,FALSE,"New York Knicks","3","08:59:00","home",81,86
"2020-01-05",2,2,TRUE,"New York Knicks","3","08:59:00","home",81,87
"2020-01-05",1,2,TRUE,"New York Knicks","4","08:46:00","home",108,116
"2020-01-05",2,2,TRUE,"New York Knicks","4","08:46:00","home",108,117
"2020-01-30",1,2,TRUE,"Sacramento Kings","1","11:04:00","home",2,1
"2020-01-30",2,2,TRUE,"Sacramento Kings","1","11:04:00","home",2,2
"2020-01-30",1,2,TRUE,"Sacramento Kings","3","11:19:00","home",64,48
"2020-01-30",2,2,FALSE,"Sacramento Kings","3","11:19:00","home",64,48
"2020-02-03",1,2,TRUE,"San Antonio Spurs","2","01:29:00","home",59,50
"2020-02-03",2,2,TRUE,"San Antonio Spurs","2","01:29:00","home",59,51
"2020-02-03",1,1,TRUE,"San Antonio Spurs","3","07:10:00","home",65,68
"2020-02-03",1,2,FALSE,"San Antonio Spurs","3","06:02:00","home",67,68
"2020-02-03",2,2,TRUE,"San Antonio Spurs","3","06:02:00","home",67,69
"2020-02-03",1,2,TRUE,"San Antonio Spurs","4","06:09:00","home",93,92
"2020-02-03",2,2,TRUE,"San Antonio Spurs","4","06:09:00","home",93,93
"2020-02-05",1,2,TRUE,"Miami Heat","2","09:18:00","home",33,30
"2020-02-05",2,2,TRUE,"Miami Heat","2","09:18:00","home",33,31
"2020-02-05",1,2,TRUE,"Miami Heat","3","06:05:00","home",65,75
"2020-02-05",2,2,TRUE,"Miami Heat","3","06:05:00","home",65,76
"2020-02-08",1,2,TRUE,"Minnesota Timberwolves","2","09:44:00","away",33,42
"2020-02-08",2,2,TRUE,"Minnesota Timberwolves","2","09:44:00","away",34,42
"2020-02-08",1,2,TRUE,"Minnesota Timberwolves","3","05:07:00","away",75,100
"2020-02-08",2,2,TRUE,"Minnesota Timberwolves","3","05:07:00","away",76,100
"2020-02-09",1,1,TRUE,"Cleveland Cavaliers","1","08:34:00","away",13,6
"2020-02-11",1,2,TRUE,"Philadelphia 76ers","3","02:31:00","away",75,79
"2020-02-11",2,2,FALSE,"Philadelphia 76ers","3","02:31:00","away",75,79
"2020-02-11",1,2,TRUE,"Philadelphia 76ers","4","11:11:00","away",80,83
"2020-02-11",2,2,TRUE,"Philadelphia 76ers","4","11:11:00","away",81,83
"2020-02-11",1,2,FALSE,"Philadelphia 76ers","4","10:01:00","away",81,86
"2020-02-11",2,2,TRUE,"Philadelphia 76ers","4","10:01:00","away",82,86
"2020-02-26",1,2,FALSE,"Phoenix Suns","3","09:06:00","away",58,55
"2020-02-26",2,2,TRUE,"Phoenix Suns","3","09:06:00","away",59,55
"2020-03-01",1,1,TRUE,"Philadelphia 76ers","2","07:25:00","home",53,48
"2020-03-01",1,2,TRUE,"Philadelphia 76ers","3","06:18:00","home",87,83
"2020-03-01",2,2,TRUE,"Philadelphia 76ers","3","06:18:00","home",87,84
"2020-03-01",1,2,FALSE,"Philadelphia 76ers","4","00:12:00","home",130,135
"2020-03-01",2,2,TRUE,"Philadelphia 76ers","4","00:12:00","home",130,136
"2020-03-03",1,2,FALSE,"Oklahoma City Thunder","3","07:39:00","away",68,53
"2020-03-03",2,2,TRUE,"Oklahoma City Thunder","3","07:39:00","away",69,53
"2020-03-03",1,2,TRUE,"Oklahoma City Thunder","4","04:31:00","away",101,82
"2020-03-03",2,2,TRUE,"Oklahoma City Thunder","4","04:31:00","away",102,82
"2020-03-05",1,2,TRUE,"Houston Rockets","3","06:56:00","away",75,53
"2020-03-05",2,2,TRUE,"Houston Rockets","3","06:56:00","away",76,53
"2020-03-05",1,3,FALSE,"Houston Rockets","4","10:51:00","away",92,70
"2020-03-05",2,3,FALSE,"Houston Rockets","4","10:51:00","away",92,70
"2020-03-05",3,3,TRUE,"Houston Rockets","4","10:51:00","away",93,70
"2020-03-08",1,1,TRUE,"Los Angeles Lakers","1","06:17:00","home",14,16
"2020-03-08",1,2,TRUE,"Los Angeles Lakers","2","07:55:00","home",31,36
"2020-03-08",2,2,TRUE,"Los Angeles Lakers","2","07:55:00","home",31,37
"2020-03-08",1,2,TRUE,"Los Angeles Lakers","3","04:17:00","home",70,72
"2020-03-08",2,2,FALSE,"Los Angeles Lakers","3","04:17:00","home",70,72
"2020-03-08",1,2,TRUE,"Los Angeles Lakers","3","03:46:00","home",73,73
"2020-03-08",2,2,TRUE,"Los Angeles Lakers","3","03:46:00","home",73,74
"2020-03-08",1,2,TRUE,"Los Angeles Lakers","4","05:41:00","home",99,91
"2020-03-08",2,2,TRUE,"Los Angeles Lakers","4","05:41:00","home",99,92
"2020-03-10",1,2,TRUE,"Golden State Warriors","1","06:12:00","away",15,12
"2020-03-10",2,2,TRUE,"Golden State Warriors","1","06:12:00","away",16,12
"2020-07-30",1,2,TRUE,"Los Angeles Lakers","1","03:11:00","away",17,27
"2020-07-30",2,2,TRUE,"Los Angeles Lakers","1","03:11:00","away",18,27
"2020-07-30",1,2,FALSE,"Los Angeles Lakers","4","05:07:00","away",87,94
"2020-07-30",2,2,FALSE,"Los Angeles Lakers","4","05:07:00","away",87,94
"2020-08-01",1,2,TRUE,"New Orleans Pelicans","2","00:33:00","home",44,77
"2020-08-01",2,2,FALSE,"New Orleans Pelicans","2","00:33:00","home",44,77
"2020-08-01",1,2,TRUE,"New Orleans Pelicans","3","10:12:00","home",49,78
"2020-08-01",2,2,TRUE,"New Orleans Pelicans","3","10:12:00","home",49,79
"2020-08-04",1,2,TRUE,"Phoenix Suns","3","10:47:00","home",67,61
"2020-08-04",2,2,TRUE,"Phoenix Suns","3","10:47:00","home",67,62
"2020-08-04",1,2,TRUE,"Phoenix Suns","3","08:27:00","home",73,67
"2020-08-04",2,2,TRUE,"Phoenix Suns","3","08:27:00","home",73,68
"2020-08-04",1,2,TRUE,"Phoenix Suns","3","05:38:00","home",80,77
"2020-08-04",2,2,TRUE,"Phoenix Suns","3","05:38:00","home",80,78
"2020-08-04",1,2,TRUE,"Phoenix Suns","3","04:58:00","home",80,79
"2020-08-04",2,2,TRUE,"Phoenix Suns","3","04:58:00","home",80,80
"2020-08-04",1,2,TRUE,"Phoenix Suns","4","08:58:00","home",103,96
"2020-08-04",2,2,TRUE,"Phoenix Suns","4","08:58:00","home",103,97
"2020-08-06",1,2,TRUE,"Dallas Mavericks","4","03:14:00","away",114,105
"2020-08-06",2,2,TRUE,"Dallas Mavericks","4","03:14:00","away",115,105
"2020-08-08",1,2,TRUE,"Portland Trail Blazers","2","04:11:00","away",58,65
"2020-08-08",2,2,TRUE,"Portland Trail Blazers","2","04:11:00","away",59,65
"2020-08-12",1,1,TRUE,"Denver Nuggets","2","10:09:00","away",31,27
"2020-08-12",1,2,TRUE,"Denver Nuggets","3","08:56:00","away",60,63
"2020-08-12",2,2,TRUE,"Denver Nuggets","3","08:56:00","away",61,63
"2020-08-12",1,2,FALSE,"Denver Nuggets","4","11:23:00","away",90,92
"2020-08-12",2,2,TRUE,"Denver Nuggets","4","11:23:00","away",91,92
"2020-08-12",1,1,TRUE,"Denver Nuggets","4","04:46:00","away",111,101
"2020-08-17",1,2,TRUE,"Dallas Mavericks","2","06:02:00","home",50,42
"2020-08-17",2,2,TRUE,"Dallas Mavericks","2","06:02:00","home",50,43
"2020-08-19",1,2,TRUE,"Dallas Mavericks","3","03:03:00","home",84,80
"2020-08-19",2,2,TRUE,"Dallas Mavericks","3","03:03:00","home",84,81
"2020-08-19",1,2,TRUE,"Dallas Mavericks","4","04:26:00","home",118,105
"2020-08-19",2,2,TRUE,"Dallas Mavericks","4","04:26:00","home",118,106
"2020-08-21",1,2,TRUE,"Dallas Mavericks","2","09:49:00","away",32,28
"2020-08-21",2,2,TRUE,"Dallas Mavericks","2","09:49:00","away",33,28
"2020-08-21",1,2,TRUE,"Dallas Mavericks","2","03:33:00","away",51,41
"2020-08-21",2,2,TRUE,"Dallas Mavericks","2","03:33:00","away",52,41
"2020-08-23",1,2,TRUE,"Dallas Mavericks","1","04:38:00","away",18,11
"2020-08-23",2,2,TRUE,"Dallas Mavericks","1","04:38:00","away",19,11
"2020-08-25",1,2,TRUE,"Dallas Mavericks","3","10:25:00","home",54,84
"2020-08-25",2,2,TRUE,"Dallas Mavericks","3","10:25:00","home",54,85
"2020-08-25",1,2,TRUE,"Dallas Mavericks","3","10:20:00","home",54,86
"2020-08-25",2,2,TRUE,"Dallas Mavericks","3","10:20:00","home",54,87
"2020-08-25",1,1,TRUE,"Dallas Mavericks","4","10:57:00","home",91,116
"2020-08-25",1,2,TRUE,"Dallas Mavericks","4","08:07:00","home",96,127
"2020-08-25",2,2,TRUE,"Dallas Mavericks","4","08:07:00","home",96,128
"2020-08-30",1,1,FALSE,"Dallas Mavericks","2","03:47:00","away",52,47
"2020-09-03",1,1,TRUE,"Denver Nuggets","1","07:27:00","home",10,12
"2020-09-03",1,2,TRUE,"Denver Nuggets","2","00:34:00","home",51,68
"2020-09-03",2,2,TRUE,"Denver Nuggets","2","00:34:00","home",51,69
"2020-09-03",1,2,TRUE,"Denver Nuggets","4","07:58:00","home",78,103
"2020-09-03",2,2,FALSE,"Denver Nuggets","4","07:58:00","home",78,103
"2020-09-03",1,2,FALSE,"Denver Nuggets","4","06:48:00","home",80,105
"2020-09-03",2,2,TRUE,"Denver Nuggets","4","06:48:00","home",80,106
"2020-09-05",1,1,TRUE,"Denver Nuggets","2","11:20:00","home",46,28
"2020-09-05",1,2,TRUE,"Denver Nuggets","2","07:19:00","home",57,40
"2020-09-05",2,2,TRUE,"Denver Nuggets","2","07:19:00","home",57,41
"2020-09-05",1,2,FALSE,"Denver Nuggets","3","11:01:00","home",75,58
"2020-09-05",2,2,TRUE,"Denver Nuggets","3","11:01:00","home",75,59
"2020-09-07",1,1,TRUE,"Denver Nuggets","3","10:58:00","away",62,61
"2020-09-07",1,2,TRUE,"Denver Nuggets","4","03:34:00","away",105,103
"2020-09-07",2,2,TRUE,"Denver Nuggets","4","03:34:00","away",106,103
"2020-09-11",1,2,TRUE,"Denver Nuggets","1","03:07:00","home",16,22
"2020-09-11",2,2,TRUE,"Denver Nuggets","1","03:07:00","home",16,23
"2020-09-11",1,2,TRUE,"Denver Nuggets","4","07:44:00","home",83,87
"2020-09-11",2,2,TRUE,"Denver Nuggets","4","07:44:00","home",83,88
"2020-09-11",1,2,TRUE,"Denver Nuggets","4","00:15:00","home",109,104
"2020-09-11",2,2,TRUE,"Denver Nuggets","4","00:15:00","home",109,105
"2020-09-13",1,2,TRUE,"Denver Nuggets","2","06:16:00","away",46,42
"2020-09-13",2,2,TRUE,"Denver Nuggets","2","06:16:00","away",47,42
"2020-09-13",1,1,TRUE,"Denver Nuggets","2","03:51:00","away",52,45
"2020-09-13",1,2,TRUE,"Denver Nuggets","3","10:52:00","away",64,49
"2020-09-13",2,2,TRUE,"Denver Nuggets","3","10:52:00","away",65,49
"2020-09-13",1,2,TRUE,"Denver Nuggets","3","01:09:00","away",78,74
"2020-09-13",2,2,TRUE,"Denver Nuggets","3","01:09:00","away",79,74
"2020-09-13",1,3,TRUE,"Denver Nuggets","4","00:48:00","away",96,111
"2020-09-13",2,3,TRUE,"Denver Nuggets","4","00:48:00","away",97,111
"2020-09-13",3,3,TRUE,"Denver Nuggets","4","00:48:00","away",98,111
"2020-09-15",1,1,FALSE,"Denver Nuggets","2","05:49:00","home",36,45
"2020-12-22",1,1,TRUE,"Los Angeles Lakers","3","01:52:00","away",82,76
"2020-12-22",1,1,TRUE,"Los Angeles Lakers","4","06:40:00","away",105,92
"2020-12-25",1,2,TRUE,"Denver Nuggets","1","06:50:00","away",9,10
"2020-12-25",2,2,TRUE,"Denver Nuggets","1","06:50:00","away",10,10
"2020-12-27",1,2,FALSE,"Dallas Mavericks","1","06:36:00","home",13,4
"2020-12-27",2,2,TRUE,"Dallas Mavericks","1","06:36:00","home",13,5
"2020-12-27",1,2,TRUE,"Dallas Mavericks","1","03:10:00","home",25,6
"2020-12-27",2,2,TRUE,"Dallas Mavericks","1","03:10:00","home",25,7
"2020-12-27",1,2,TRUE,"Dallas Mavericks","2","00:55:00","home",74,26
"2020-12-27",2,2,TRUE,"Dallas Mavericks","2","00:55:00","home",74,27
"2020-12-27",1,2,TRUE,"Dallas Mavericks","3","10:19:00","home",77,32
"2020-12-27",2,2,TRUE,"Dallas Mavericks","3","10:19:00","home",77,33
"2020-12-29",1,2,TRUE,"Minnesota Timberwolves","2","05:26:00","home",44,56
"2020-12-29",2,2,TRUE,"Minnesota Timberwolves","2","05:26:00","home",44,57
"2020-12-30",1,2,TRUE,"Portland Trail Blazers","1","09:40:00","home",3,6
"2020-12-30",2,2,TRUE,"Portland Trail Blazers","1","09:40:00","home",3,7
"2020-12-30",1,2,FALSE,"Portland Trail Blazers","3","07:21:00","home",62,91
"2020-12-30",2,2,TRUE,"Portland Trail Blazers","3","07:21:00","home",62,92
"2021-01-01",1,2,TRUE,"Utah Jazz","1","08:04:00","away",6,7
"2021-01-01",2,2,TRUE,"Utah Jazz","1","08:04:00","away",7,7
"2021-01-01",1,2,TRUE,"Utah Jazz","2","10:43:00","away",20,37
"2021-01-01",2,2,TRUE,"Utah Jazz","2","10:43:00","away",21,37
"2021-01-01",1,2,TRUE,"Utah Jazz","2","05:50:00","away",29,40
"2021-01-01",2,2,TRUE,"Utah Jazz","2","05:50:00","away",30,40
"2021-01-01",1,2,TRUE,"Utah Jazz","4","09:26:00","away",72,86
"2021-01-01",2,2,TRUE,"Utah Jazz","4","09:26:00","away",73,86
"2021-01-03",1,2,TRUE,"Phoenix Suns","1","08:46:00","away",9,5
"2021-01-03",2,2,TRUE,"Phoenix Suns","1","08:46:00","away",10,5
"2021-01-06",1,2,TRUE,"Golden State Warriors","2","02:56:00","away",49,42
"2021-01-06",2,2,TRUE,"Golden State Warriors","2","02:56:00","away",50,42
"2021-01-06",1,1,TRUE,"Golden State Warriors","3","11:27:00","away",55,51
"2021-01-06",1,2,TRUE,"Golden State Warriors","3","09:40:00","away",56,53
"2021-01-06",2,2,TRUE,"Golden State Warriors","3","09:40:00","away",57,53
"2021-01-06",1,2,TRUE,"Golden State Warriors","3","06:56:00","away",63,60
"2021-01-06",2,2,TRUE,"Golden State Warriors","3","06:56:00","away",64,60
"2021-01-06",1,2,TRUE,"Golden State Warriors","4","02:26:00","away",107,97
"2021-01-06",2,2,TRUE,"Golden State Warriors","4","02:26:00","away",108,97
"2021-01-08",1,1,TRUE,"Golden State Warriors","3","04:54:00","away",79,63
"2021-01-10",1,1,TRUE,"Chicago Bulls","2","10:27:00","home",35,25
"2021-01-10",1,2,TRUE,"Chicago Bulls","2","08:14:00","home",38,33
"2021-01-10",2,2,FALSE,"Chicago Bulls","2","08:14:00","home",38,33
"2021-01-10",1,2,FALSE,"Chicago Bulls","2","00:11:00","home",57,51
"2021-01-10",2,2,TRUE,"Chicago Bulls","2","00:11:00","home",57,52
"2021-01-10",1,2,TRUE,"Chicago Bulls","4","00:15:00","home",125,127
"2021-01-10",2,2,TRUE,"Chicago Bulls","4","00:15:00","home",125,128
"2021-01-10",1,2,TRUE,"Chicago Bulls","4","00:05:00","home",125,129
"2021-01-10",2,2,TRUE,"Chicago Bulls","4","00:05:00","home",125,130
"2021-01-13",1,2,TRUE,"New Orleans Pelicans","1","06:50:00","home",11,13
"2021-01-13",2,2,TRUE,"New Orleans Pelicans","1","06:50:00","home",11,14
"2021-01-13",1,2,TRUE,"New Orleans Pelicans","2","08:55:00","home",33,37
"2021-01-13",2,2,TRUE,"New Orleans Pelicans","2","08:55:00","home",33,38
"2021-01-13",1,2,FALSE,"New Orleans Pelicans","3","08:55:00","home",53,64
"2021-01-13",2,2,TRUE,"New Orleans Pelicans","3","08:55:00","home",53,65
"2021-01-13",1,1,TRUE,"New Orleans Pelicans","4","04:48:00","home",89,100
"2021-01-15",1,2,TRUE,"Sacramento Kings","1","00:09:00","away",33,31
"2021-01-15",2,2,TRUE,"Sacramento Kings","1","00:09:00","away",34,31
"2021-01-15",1,2,TRUE,"Sacramento Kings","2","08:53:00","away",42,42
"2021-01-15",2,2,TRUE,"Sacramento Kings","2","08:53:00","away",43,42
"2021-01-15",1,2,TRUE,"Sacramento Kings","3","00:53:00","away",105,75
"2021-01-15",2,2,TRUE,"Sacramento Kings","3","00:53:00","away",106,75
"2021-01-17",1,2,TRUE,"Indiana Pacers","3","09:08:00","home",61,70
"2021-01-17",2,2,TRUE,"Indiana Pacers","3","09:08:00","home",61,71
"2021-01-17",1,2,TRUE,"Indiana Pacers","4","09:00:00","home",81,109
"2021-01-17",2,2,TRUE,"Indiana Pacers","4","09:00:00","home",81,110
"2021-01-20",1,2,TRUE,"Sacramento Kings","1","09:26:00","home",2,3
"2021-01-20",2,2,FALSE,"Sacramento Kings","1","09:26:00","home",2,3
"2021-01-22",1,2,TRUE,"Oklahoma City Thunder","4","11:42:00","home",78,92
"2021-01-22",2,2,TRUE,"Oklahoma City Thunder","4","11:42:00","home",78,93
"2021-01-22",1,2,TRUE,"Oklahoma City Thunder","4","09:07:00","home",83,96
"2021-01-22",2,2,TRUE,"Oklahoma City Thunder","4","09:07:00","home",83,97
"2021-01-22",1,2,TRUE,"Oklahoma City Thunder","4","08:32:00","home",83,98
"2021-01-22",2,2,TRUE,"Oklahoma City Thunder","4","08:32:00","home",83,99
"2021-01-24",1,2,TRUE,"Oklahoma City Thunder","2","06:26:00","home",29,41
"2021-01-24",2,2,FALSE,"Oklahoma City Thunder","2","06:26:00","home",29,41
"2021-01-29",1,2,TRUE,"Orlando Magic","2","07:04:00","away",40,35
"2021-01-29",2,2,TRUE,"Orlando Magic","2","07:04:00","away",41,35
"2021-01-29",1,1,TRUE,"Orlando Magic","2","02:15:00","away",55,48
"2021-01-31",1,2,TRUE,"New York Knicks","2","11:21:00","away",32,33
"2021-01-31",2,2,TRUE,"New York Knicks","2","11:21:00","away",33,33
"2021-02-02",1,1,TRUE,"Brooklyn Nets","4","06:58:00","away",102,97
"2021-02-03",1,2,FALSE,"Cleveland Cavaliers","1","08:31:00","away",9,6
"2021-02-03",2,2,TRUE,"Cleveland Cavaliers","1","08:31:00","away",10,6
"2021-02-19",1,2,TRUE,"Utah Jazz","4","05:07:00","home",92,95
"2021-02-19",2,2,TRUE,"Utah Jazz","4","05:07:00","home",92,96
"2021-02-21",1,2,FALSE,"Brooklyn Nets","3","09:44:00","home",64,58
"2021-02-21",2,2,FALSE,"Brooklyn Nets","3","09:44:00","home",64,58
"2021-02-21",1,2,TRUE,"Brooklyn Nets","4","08:14:00","home",96,84
"2021-02-21",2,2,TRUE,"Brooklyn Nets","4","08:14:00","home",96,85
"2021-02-21",1,2,TRUE,"Brooklyn Nets","4","04:41:00","home",101,93
"2021-02-21",2,2,TRUE,"Brooklyn Nets","4","04:41:00","home",101,94
"2021-02-21",1,2,TRUE,"Brooklyn Nets","4","03:27:00","home",103,98
"2021-02-21",2,2,TRUE,"Brooklyn Nets","4","03:27:00","home",103,99
"2021-02-23",1,2,FALSE,"Washington Wizards","2","07:35:00","home",31,51
"2021-02-23",2,2,TRUE,"Washington Wizards","2","07:35:00","home",31,52
"2021-02-25",1,2,TRUE,"Memphis Grizzlies","1","08:51:00","away",7,9
"2021-02-25",2,2,TRUE,"Memphis Grizzlies","1","08:51:00","away",8,9
"2021-02-25",1,2,TRUE,"Memphis Grizzlies","3","06:34:00","away",64,73
"2021-02-25",2,2,TRUE,"Memphis Grizzlies","3","06:34:00","away",65,73
"2021-02-25",1,2,TRUE,"Memphis Grizzlies","4","11:19:00","away",76,89
"2021-02-25",2,2,TRUE,"Memphis Grizzlies","4","11:19:00","away",77,89
"2021-03-02",1,1,TRUE,"Boston Celtics","1","04:01:00","away",26,25
"2021-03-02",1,2,TRUE,"Boston Celtics","2","06:03:00","away",50,52
"2021-03-02",2,2,TRUE,"Boston Celtics","2","06:03:00","away",51,52
"2021-03-11",1,1,TRUE,"Golden State Warriors","3","05:35:00","home",57,83
"2021-03-11",1,2,TRUE,"Golden State Warriors","3","04:23:00","home",61,84
"2021-03-11",2,2,TRUE,"Golden State Warriors","3","04:23:00","home",61,85
"2021-03-11",1,2,TRUE,"Golden State Warriors","3","03:39:00","home",61,89
"2021-03-11",2,2,FALSE,"Golden State Warriors","3","03:39:00","home",61,89
"2021-03-14",1,2,TRUE,"New Orleans Pelicans","1","07:11:00","away",10,17
"2021-03-14",2,2,TRUE,"New Orleans Pelicans","1","07:11:00","away",11,17
"2021-03-14",1,2,TRUE,"New Orleans Pelicans","2","08:45:00","away",35,41
"2021-03-14",2,2,TRUE,"New Orleans Pelicans","2","08:45:00","away",36,41
"2021-03-15",1,2,TRUE,"Dallas Mavericks","1","08:32:00","away",9,5
"2021-03-15",2,2,FALSE,"Dallas Mavericks","1","08:32:00","away",9,5
"2021-03-15",1,2,TRUE,"Dallas Mavericks","3","05:12:00","away",71,65
"2021-03-15",2,2,TRUE,"Dallas Mavericks","3","05:12:00","away",72,65
"2021-03-17",1,1,TRUE,"Dallas Mavericks","1","05:07:00","away",16,16
"2021-03-17",1,2,TRUE,"Dallas Mavericks","2","09:57:00","away",36,31
"2021-03-17",2,2,TRUE,"Dallas Mavericks","2","09:57:00","away",37,31
"2021-03-20",1,1,TRUE,"Charlotte Hornets","3","06:39:00","home",57,79
"2021-03-24",1,2,TRUE,"San Antonio Spurs","4","10:54:00","away",103,84
"2021-03-24",2,2,FALSE,"San Antonio Spurs","4","10:54:00","away",103,84
